Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853480,Chaussures fille,2500.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-coton-pour-enfants-5532289,Lacoste coton pour enfants,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853482,Chaussures fille,3000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jeans-5532285,Pantalon jeans,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-coton-pour-enfants-de-3ans-a-16ans-5549305,Lacoste coton pour enfants de 3ans à 16ans,3500.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-pour-enfants-de-3ans-7ans-5549301,Ensemble coton pour enfants de 3ans 7ans,4000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3869546,Chaussures filles,6000.0,"Ouakam, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-5550798,Sous vêtements,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3886285,Chaussures enfants,15000.0,"Biscuiterie, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/robe-5657313,Robe,7000.0,"Pikine, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647,Chaussures enfants,,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870,Chaussures crocs,3000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/robe-lin-5657317,Robe lin,6000.0,"Pikine, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877,Chaussures crocs,3000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/robe-brodee-5657323,Robe brodée,6000.0,"Pikine, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfants-5662807,Blousons enfants,15000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663,Chaussures enfants friperie,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/3-bavoirs-bandana-5664243,3 bavoirs bandana,10000.0,"Sicap Liberté, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395,Chaussures enfants,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/pulls-et-sweat-shirt-enfants-4-ans-5677797,Pulls et sweat-shirt enfants 4 ans,1500.0,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399,Chaussures enfants,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/emsemble-coton-pour-enfants-5636847,Emsemble coton pour enfants,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803,Chaussure enfants,15000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730,Chaussures enfants,20000.0,"Biscuiterie, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-original-5636849,Pantalon pour enfants original,8000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985,Baskets enfant,20000.0,"Biscuiterie, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-5693218,Friperie enfants,3000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080,Baskets enfant friperie,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-bebe-et-enfant-5695010,Ensemble blouson bébé et enfant,,"Dakar, Sénégal",
