Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-navy-flex-5759795,Sneakers navy flex,30000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760425,Chaussures  homme,13000.0,"Mariste, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/jordan-4-authentiques-originales-5760593,Jordan 4 authentiques originales,40000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760609,Chaussures homme,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760749,Chaussures homme,,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760772,Chaussures homme,,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5762297,Sandales orthopédique,15000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5762812,Baskets Nike,13000.0,"Mariste, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-sandales-5714676,Crocs sandales,6000.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/palladium-pampa-high-5766336,Palladium pampa high,15000.0,"Mamelles, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769513,Chaussures  homme,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769521,Chaussures  homme,15000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769535,Chaussures  homme,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769545,Chaussures  homme,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769564,Chaussures  homme,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/babouches-en-cuir-5770309,Babouches en cuir,14000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5770322,Sandales en cuir,13000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5773512,Chaussures Hermès,140000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5773520,Chaussures homme,15000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5774677,Chaussures homme,15000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sneaker-5777043,Sneaker,30000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-en-cuir-5777594,Chaussures homme en cuir,1300.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5782011,Crocs homme,12000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5782015,Crocs homme,12000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/yeezy-foam-5782019,Yeezy foam,20000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-prada-5774787,Chaussures Prada,27000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5784030,Chaussures  homme,7500.0,"Keur Massar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/vetements-homme-5786720,Vêtements homme,9000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771379,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771368,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771394,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771387,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771400,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771406,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771415,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-p6000-5771410,Nike P6000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771468,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771479,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771489,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771496,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771511,Chaussures  homme,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771502,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-bape-5787454,Crocs Bape,15000.0,"Sicap Liberté, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5749905,Chaussures homme,22500.0,"Fass, Dakar, Sénégal",
